scan	depth	temp	conductivity	density	salinity	time	turbidity	cdom	chlor_a	ox_sat	lat	long	flag
71202	7.186	19.7822	4.768364	1024.8403	34.9865	736620134	1.625	0	0.4509	7.42557	34.18292	-77.76158	0
71203	7.183	19.7833	4.768596	1024.8407	34.9875	736620134	1.614	0	0.43107	7.42538	34.18292	-77.76158	0
71204	7.172	19.7837	4.768617	1024.8404	34.9873	736620134	1.614	0	0.44404	7.42533	34.18292	-77.76158	0
71205	7.167	19.7837	4.768689	1024.8409	34.9879	736620134	1.61	0	0.44785	7.42531	34.18292	-77.76158	0
71206	7.161	19.7834	4.768548	1024.8402	34.987	736620134	1.596	0	0.44251	7.42538	34.18292	-77.76158	0
71207	7.159	19.7834	4.768511	1024.84	34.9867	736620134	1.61	0	0.43641	7.4254	34.18292	-77.76158	0
71208	7.162	19.7832	4.768575	1024.8406	34.9874	736620135	1.665	0	0.43565	7.4254	34.18288	-77.76162	0
71209	7.163	19.7828	4.768406	1024.8399	34.9864	736620135	1.606	0	0.42725	7.4255	34.18288	-77.76162	0
71210	7.162	19.7824	4.768451	1024.8406	34.987	736620135	1.568	0	0.4387	7.42552	34.1829	-77.7616	0
71211	7.167	19.7797	4.76795	1024.8399	34.9852	736620135	1.593	0	0.44785	7.42598	34.1829	-77.7616	0
71212	7.161	19.779	4.767639	1024.8385	34.9832	736620135	1.553	0	0.42649	7.42615	34.1829	-77.7616	0
71213	7.151	19.7803	4.768129	1024.8404	34.9862	736620135	1.551	0	0.44633	7.42585	34.1829	-77.7616	0
71214	7.157	19.7815	4.768186	1024.8397	34.9856	736620135	1.545	0	0.45472	7.42571	34.1829	-77.7616	0
71215	7.149	19.7826	4.768462	1024.8404	34.987	736620135	1.547	0	0.43641	7.4255	34.1829	-77.7616	0
71216	7.138	19.783	4.768543	1024.8404	34.9873	736620136	1.574	0	0.43259	7.42542	34.18286	-77.76164	0
71217	7.13	19.7826	4.768425	1024.84	34.9866	736620136	1.585	0	0.43488	7.42551	34.18286	-77.76164	0
71218	7.124	19.7811	4.768161	1024.8398	34.9858	736620136	1.556	0	0.44175	7.42576	34.18288	-77.76162	0
71219	7.118	19.7804	4.767964	1024.8391	34.9847	736620136	1.56	0	0.46235	7.4259	34.18288	-77.76162	0
71220	7.114	19.7814	4.768141	1024.8393	34.9854	736620136	1.553	0	0.43793	7.42574	34.18288	-77.76162	0
71221	7.102	19.7829	4.768482	1024.8401	34.9869	736620136	1.566	0	0.42496	7.42546	34.18288	-77.76162	0
71222	7.091	19.7834	4.76854	1024.8399	34.987	736620136	1.593	0	0.42115	7.42539	34.18288	-77.76162	0
71223	7.085	19.7831	4.768518	1024.8401	34.9871	736620136	1.612	0	0.44404	7.42543	34.18288	-77.76162	0
71224	7.07	19.7827	4.768297	1024.8389	34.9856	736620136	1.606	0	0.44175	7.42555	34.18288	-77.76162	0
71225	7.059	19.783	4.768428	1024.8394	34.9864	736620137	1.61	0	0.43412	7.42547	34.18284	-77.76166	0
71226	7.046	19.782	4.768096	1024.8382	34.9845	736620137	1.595	0	0.4303	7.42569	34.18286	-77.76166	0
71227	7.035	19.7839	4.76847	1024.8387	34.9859	736620137	1.562	0	0.44709	7.42536	34.18286	-77.76166	0
71228	7.018	19.7852	4.768733	1024.8392	34.9871	736620137	1.617	0	0.43183	7.42514	34.18286	-77.76166	0
71229	7.009	19.7852	4.768727	1024.8392	34.987	736620137	1.633	0	0.42802	7.42514	34.18286	-77.76166	0
71230	6.996	19.7849	4.768619	1024.8387	34.9864	736620137	1.684	0	0.4303	7.42521	34.18286	-77.76166	0
71231	6.982	19.7853	4.768718	1024.8389	34.9869	736620137	1.612	0	0.42954	7.42514	34.18286	-77.76166	0
71232	6.972	19.7856	4.768755	1024.8388	34.9869	736620137	1.637	0	0.43565	7.42509	34.18286	-77.76166	0
71233	6.959	19.7858	4.768798	1024.8388	34.9871	736620138	1.709	0	0.44938	7.42505	34.18282	-77.76168	0
71234	6.942	19.7859	4.768789	1024.8386	34.9869	736620138	1.663	0	0.43412	7.42504	34.18282	-77.76168	0
71235	6.923	19.786	4.768787	1024.8385	34.9869	736620138	1.608	0	0.42725	7.42504	34.18284	-77.76168	0
71236	6.899	19.786	4.768784	1024.8384	34.9869	736620138	1.621	0	0.41886	7.42504	34.18284	-77.76168	0
71237	6.873	19.7859	4.768755	1024.8381	34.9867	736620138	1.589	0	0.42344	7.42506	34.18284	-77.76168	0
71238	6.846	19.7859	4.768755	1024.838	34.9867	736620138	1.606	0	0.42802	7.42506	34.18284	-77.76168	0
71239	6.815	19.786	4.768746	1024.8378	34.9866	736620139	1.583	0	0.42344	7.42505	34.1828	-77.7617	0
71240	6.796	19.7862	4.768771	1024.8376	34.9866	736620139	1.589	0	0.44633	7.42502	34.1828	-77.7617	0
71241	6.765	19.7873	4.768902	1024.8373	34.9868	736620139	1.646	0	0.43336	7.42486	34.18282	-77.7617	0
71242	6.725	19.7878	4.768959	1024.837	34.9868	736620139	1.6	0	0.44099	7.42479	34.18282	-77.7617	0
71243	6.693	19.7877	4.76895	1024.837	34.9869	736620139	1.602	0	0.44327	7.42481	34.18282	-77.7617	0
71244	6.651	19.7862	4.768669	1024.8364	34.9858	736620139	1.608	0	0.43107	7.42506	34.18282	-77.7617	0
71245	6.631	19.7854	4.768466	1024.8358	34.9848	736620139	1.596	0	0.4097	7.42521	34.18282	-77.7617	0
71246	6.6	19.7854	4.768517	1024.8359	34.9853	736620139	1.589	0	0.39673	7.42519	34.18282	-77.7617	0
71247	6.566	19.7855	4.768323	1024.8345	34.9836	736620139	1.572	0	0.42344	7.42525	34.18282	-77.7617	0
71248	6.539	19.7856	4.768185	1024.8335	34.9824	736620140	1.575	0	0.42649	7.42529	34.18278	-77.76174	0
71249	6.514	19.7857	4.7682	1024.8333	34.9824	736620140	1.577	0	0.4242	7.42527	34.18278	-77.76174	0
71250	6.491	19.7858	4.768435	1024.8346	34.9843	736620140	1.577	0	0.42878	7.42517	34.18282	-77.76172	0
71251	6.476	19.7864	4.768069	1024.8317	34.9808	736620140	1.551	0	0.4181	7.42525	34.18282	-77.76172	0
71252	6.449	19.7879	4.768353	1024.8321	34.9819	736620140	1.553	0	0.40894	7.425	34.18282	-77.76172	0
71253	6.42	19.7886	4.768437	1024.8318	34.982	736620140	1.53	0	0.40208	7.4249	34.18282	-77.76172	0
71254	6.387	19.7887	4.768399	1024.8314	34.9816	736620140	1.532	0	0.39673	7.4249	34.18282	-77.76172	0
71255	6.361	19.7886	4.768456	1024.8317	34.9822	736620140	1.524	0	0.39521	7.42489	34.18282	-77.76172	0
71256	6.344	19.7887	4.768578	1024.8323	34.9831	736620141	1.575	0	0.41657	7.42484	34.18276	-77.76176	0
71257	6.313	19.7883	4.768666	1024.8331	34.9842	736620141	1.587	0	0.42954	7.42484	34.18276	-77.76176	0
71258	6.29	19.7882	4.768641	1024.8329	34.9841	736620141	1.583	0	0.40818	7.42486	34.1828	-77.76174	0
71259	6.263	19.7879	4.768517	1024.8323	34.9833	736620141	1.612	0	0.40208	7.42494	34.1828	-77.76174	0
71260	6.238	19.7884	4.768746	1024.8332	34.9848	736620141	1.583	0	0.42115	7.4248	34.1828	-77.76174	0
71261	6.219	19.7895	4.769049	1024.834	34.9863	736620141	1.598	0	0.41428	7.42458	34.1828	-77.76174	0
71262	6.194	19.7906	4.769242	1024.8341	34.987	736620141	1.608	0	0.42191	7.4244	34.1828	-77.76174	0
71263	6.171	19.791	4.769239	1024.8337	34.9867	736620141	1.617	0	0.41199	7.42437	34.1828	-77.76174	0
71264	6.156	19.7904	4.769033	1024.8329	34.9855	736620141	1.591	0	0.40208	7.4245	34.1828	-77.76174	0
71265	6.138	19.7905	4.768842	1024.8315	34.9838	736620142	1.587	0	0.39063	7.42455	34.18274	-77.76178	0
71266	6.117	19.7921	4.769334	1024.833	34.9866	736620142	1.579	0	0.40284	7.42422	34.18278	-77.76176	0
71267	6.098	19.7912	4.769248	1024.8333	34.9867	736620142	1.57	0	0.39445	7.42434	34.18278	-77.76176	0
71268	6.081	19.7892	4.768627	1024.8311	34.9832	736620142	1.53	0	0.4036	7.42476	34.18278	-77.76176	0
71269	6.057	19.7895	4.768596	1024.8305	34.9827	736620142	1.532	0	0.39902	7.42474	34.18278	-77.76176	0
71270	6.037	19.79	4.768654	1024.8303	34.9828	736620142	1.539	0	0.40818	7.42467	34.18278	-77.76176	0
71271	6.014	19.7904	4.768641	1024.8298	34.9824	736620142	1.568	0	0.4036	7.42464	34.18278	-77.76176	0
71272	5.983	19.7913	4.768634	1024.8288	34.9815	736620142	1.596	0	0.40436	7.42455	34.18278	-77.76176	0
71273	5.963	19.792	4.768577	1024.8277	34.9805	736620143	1.551	0	0.383	7.4245	34.18272	-77.7618	0
71274	5.943	19.7921	4.768526	1024.8273	34.98	736620143	1.545	0	0.37842	7.42451	34.18272	-77.7618	0
71275	5.919	19.7922	4.768533	1024.8271	34.9799	736620143	1.545	0	0.38453	7.42449	34.18276	-77.7618	0
71276	5.899	19.7922	4.768507	1024.8268	34.9797	736620143	1.509	0	0.39139	7.4245	34.18276	-77.7618	0
71277	5.874	19.7919	4.768431	1024.8265	34.9794	736620143	1.49	0	0.40055	7.42456	34.18276	-77.7618	0
71278	5.865	19.792	4.768456	1024.8266	34.9795	736620143	1.495	0	0.37156	7.42455	34.18276	-77.7618	0
71279	5.842	19.7923	4.768513	1024.8266	34.9798	736620144	1.52	0	0.36545	7.42449	34.18272	-77.76182	0
71280	5.815	19.7924	4.768574	1024.8268	34.9802	736620144	1.532	0	0.36774	7.42446	34.18272	-77.76182	0
71281	5.793	19.7931	4.768498	1024.8256	34.979	736620144	1.518	0	0.36088	7.42442	34.18274	-77.76182	0
71282	5.776	19.7965	4.768794	1024.8243	34.9786	736620144	1.52	0	0.36316	7.42397	34.18274	-77.76182	0
71283	5.758	19.8024	4.769252	1024.8218	34.9774	736620144	1.524	0	0.37766	7.42322	34.18274	-77.76182	0
71284	5.742	19.8094	4.770188	1024.8213	34.9793	736620144	1.499	0	0.37079	7.42218	34.18274	-77.76182	0
71285	5.729	19.81	4.770315	1024.8215	34.9799	736620144	1.484	0	0.36316	7.42208	34.18274	-77.76182	0
71286	5.702	19.8082	4.769797	1024.8198	34.9771	736620144	1.48	0	0.36927	7.42244	34.18274	-77.76182	0
71287	5.678	19.8093	4.770143	1024.8209	34.979	736620144	1.514	0	0.3769	7.42221	34.18274	-77.76182	0
71288	5.661	19.8054	4.769687	1024.8214	34.9785	736620145	1.526	0	0.37156	7.42276	34.1827	-77.76184	0
71289	5.638	19.8076	4.769837	1024.8203	34.9779	736620145	1.545	0	0.35401	7.42248	34.18272	-77.76182	0
71290	5.626	19.8071	4.76997	1024.8215	34.9794	736620145	1.497	0	0.35706	7.42248	34.18272	-77.76182	0
71291	5.609	19.8073	4.769873	1024.8207	34.9785	736620145	1.493	0	0.36469	7.4225	34.18272	-77.76182	0
71292	5.603	19.8052	4.769698	1024.8214	34.9788	736620145	1.499	0	0.35935	7.42277	34.18272	-77.76182	0
71293	5.575	19.8042	4.769497	1024.821	34.9781	736620145	1.48	0	0.3563	7.42295	34.18272	-77.76182	0
71294	5.562	19.8059	4.769732	1024.8209	34.9785	736620145	1.492	0	0.36088	7.42269	34.18272	-77.76182	0
71295	5.541	19.8071	4.769846	1024.8204	34.9784	736620145	1.555	0	0.36927	7.42253	34.18272	-77.76182	0
71296	5.514	19.8104	4.770111	1024.819	34.9779	736620146	1.539	0	0.37461	7.42211	34.18268	-77.76186	0
71297	5.496	19.8152	4.770672	1024.8182	34.9785	736620146	1.52	0	0.38682	7.42143	34.18268	-77.76186	0
71298	5.475	19.8153	4.770802	1024.8188	34.9795	736620146	1.526	0	0.39139	7.42137	34.1827	-77.76184	0
71299	5.461	19.8121	4.770168	1024.8176	34.977	736620146	1.524	0	0.38376	7.42191	34.1827	-77.76184	0
71300	5.433	19.8115	4.770257	1024.8186	34.9782	736620146	1.526	0	0.36316	7.42194	34.1827	-77.76184	0
71301	5.431	19.8131	4.770395	1024.818	34.978	736620146	1.541	0	0.37613	7.42173	34.1827	-77.76184	0
71302	5.415	19.8139	4.770489	1024.8178	34.9782	736620146	1.528	0	0.36927	7.42162	34.1827	-77.76184	0
71303	5.384	19.8156	4.770728	1024.8177	34.9787	736620146	1.495	0	0.37613	7.42137	34.1827	-77.76184	0
71304	5.365	19.8144	4.770664	1024.8183	34.9792	736620146	1.581	0	0.36698	7.4215	34.1827	-77.76184	0
71305	5.358	19.8148	4.770501	1024.8169	34.9775	736620147	1.598	0	0.36011	7.42153	34.18266	-77.76188	0
71306	5.341	19.8147	4.770732	1024.8184	34.9795	736620147	1.497	0	0.36469	7.42145	34.18268	-77.76188	0
71307	5.318	19.8158	4.770559	1024.8162	34.9772	736620147	1.49	0	0.37308	7.42141	34.18268	-77.76188	0
71308	5.306	19.821	4.771208	1024.8155	34.9782	736620147	1.507	0	0.36316	7.42065	34.18268	-77.76188	0
71309	5.284	19.8261	4.771815	1024.8146	34.9789	736620147	1.526	0	0.36393	7.41992	34.18268	-77.76188	0
71310	5.269	19.8252	4.771938	1024.8161	34.9807	736620147	1.528	0	0.36927	7.41997	34.18268	-77.76188	0
71311	5.244	19.8224	4.7712	1024.8139	34.9769	736620147	1.493	0	0.35782	7.42051	34.18268	-77.76188	0
71312	5.235	19.8223	4.771295	1024.8146	34.9779	736620147	1.509	0	0.35325	7.42049	34.18268	-77.76188	0
71313	5.22	19.8234	4.771384	1024.8141	34.9776	736620148	1.537	0	0.36316	7.42034	34.18264	-77.76192	0
71314	5.204	19.8258	4.771636	1024.8135	34.9777	736620148	1.539	0	0.36851	7.42002	34.18266	-77.7619	0
71315	5.192	19.8305	4.772231	1024.8129	34.9787	736620148	1.509	0	0.36698	7.41933	34.18266	-77.7619	0
71316	5.18	19.8316	4.772397	1024.8129	34.9791	736620148	1.497	0	0.35248	7.41916	34.18266	-77.7619	0
71317	5.166	19.8325	4.772295	1024.8114	34.9776	736620148	1.495	0	0.35172	7.41911	34.18266	-77.7619	0
71318	5.148	19.833	4.772442	1024.8118	34.9784	736620148	1.499	0	0.3563	7.41901	34.18266	-77.7619	0
71319	5.132	19.8342	4.772483	1024.811	34.9777	736620148	1.486	0	0.35401	7.41888	34.18266	-77.7619	0
71320	5.116	19.8371	4.772849	1024.8106	34.9783	736620148	1.507	0	0.35935	7.41845	34.18266	-77.7619	0
71321	5.111	19.8409	4.773215	1024.8094	34.9782	736620149	1.524	0	0.34943	7.41794	34.18262	-77.76194	0
71322	5.088	19.8437	4.773589	1024.8092	34.9789	736620149	1.509	0	0.34714	7.41753	34.18262	-77.76194	0
71323	5.079	19.8449	4.77369	1024.8087	34.9787	736620149	1.522	0	0.35019	7.41737	34.18264	-77.76192	0
71324	5.065	19.8462	4.773792	1024.8081	34.9785	736620149	1.507	0	0.34867	7.4172	34.18264	-77.76192	0
71325	5.045	19.8466	4.773926	1024.8085	34.9793	736620149	1.526	0	0.36088	7.41712	34.18264	-77.76192	0
71326	5.029	19.8444	4.773518	1024.8078	34.9778	736620149	1.53	0	0.3563	7.41748	34.18264	-77.76192	0
71327	5.025	19.8433	4.773509	1024.8087	34.9786	736620149	1.478	0	0.35477	7.41759	34.18264	-77.76192	0
71328	5.007	19.8449	4.773518	1024.8073	34.9773	736620150	1.474	0	0.34638	7.41743	34.1826	-77.76196	0
71329	5.007	19.8472	4.773952	1024.808	34.979	736620150	1.48	0	0.35935	7.41705	34.18262	-77.76194	0
71330	4.99	19.8488	4.774123	1024.8075	34.9791	736620150	1.513	0	0.36316	7.41683	34.18262	-77.76194	0
71331	4.974	19.8502	4.774312	1024.8074	34.9795	736620150	1.486	0	0.35325	7.41662	34.18262	-77.76194	0
71332	4.955	19.8506	4.774174	1024.8061	34.978	736620150	1.495	0	0.3418	7.41663	34.18262	-77.76194	0
71333	4.939	19.8522	4.774466	1024.8064	34.9791	736620150	1.488	0	0.33951	7.41636	34.18262	-77.76194	0
71334	4.936	19.8537	4.774582	1024.8057	34.9787	736620150	1.48	0	0.33875	7.41617	34.18262	-77.76194	0
71335	4.922	19.8551	4.774707	1024.8052	34.9786	736620150	1.503	0	0.34485	7.41599	34.18262	-77.76194	0
71336	4.906	19.8579	4.775048	1024.8048	34.9791	736620151	1.482	0	0.36011	7.41558	34.18258	-77.76198	0
71337	4.894	19.8609	4.7754	1024.8042	34.9795	736620151	1.45	0	0.35706	7.41516	34.18262	-77.76196	0
71338	4.878	19.8644	4.775628	1024.8024	34.9784	736620151	1.434	0	0.34867	7.41473	34.18262	-77.76196	0
71339	4.879	19.8706	4.776566	1024.8027	34.981	736620151	1.461	0	0.35172	7.41377	34.18262	-77.76196	0
71340	4.875	19.8714	4.776635	1024.8024	34.9809	736620151	1.455	0	0.35172	7.41366	34.18262	-77.76196	0
71341	4.858	19.8675	4.775978	1024.8017	34.9787	736620151	1.431	0	0.35019	7.41429	34.18262	-77.76196	0
71342	4.849	19.8647	4.77581	1024.8032	34.9797	736620151	1.44	0	0.34791	7.41463	34.18262	-77.76196	0
71343	4.832	19.855	4.774525	1024.8038	34.9773	736620151	1.49	0	0.34638	7.41606	34.18262	-77.76196	0
71344	4.841	19.8552	4.77441	1024.8029	34.9762	736620152	1.488	0	0.35019	7.41608	34.18256	-77.762	0
71345	4.835	19.8622	4.775509	1024.8035	34.9793	736620152	1.472	0	0.34867	7.41499	34.18256	-77.762	0
71346	4.824	19.8715	4.776607	1024.802	34.9806	736620152	1.444	0	0.33951	7.41367	34.1826	-77.76198	0
71347	4.82	19.8726	4.776948	1024.8031	34.9825	736620152	1.45	0	0.34791	7.41343	34.1826	-77.76198	0
71348	4.824	19.8643	4.775465	1024.8013	34.9773	736620152	1.45	0	0.34638	7.4148	34.1826	-77.76198	0
71349	4.814	19.8666	4.775682	1024.8006	34.9771	736620152	1.465	0	0.35401	7.41449	34.1826	-77.76198	0
71350	4.801	19.8672	4.776212	1024.8033	34.9809	736620152	1.472	0	0.35782	7.41423	34.1826	-77.76198	0
71351	4.788	19.8648	4.775619	1024.8017	34.9781	736620152	1.476	0	0.34028	7.41469	34.1826	-77.76198	0
71352	4.775	19.8651	4.775867	1024.8029	34.9799	736620152	1.478	0	0.33265	7.41457	34.1826	-77.76198	0
71353	4.77	19.8636	4.775536	1024.8022	34.9784	736620153	1.478	0	0.32807	7.41484	34.18254	-77.76202	0
71354	4.751	19.8614	4.775576	1024.8043	34.9806	736620153	1.499	0	0.33341	7.41504	34.18258	-77.762	0
71355	4.741	19.8575	4.774707	1024.8023	34.9767	736620153	1.49	0	0.34867	7.41574	34.18258	-77.762	0
71356	4.731	19.861	4.775188	1024.8022	34.9777	736620153	1.471	0	0.33875	7.41522	34.18258	-77.762	0
71357	4.726	19.8663	4.775973	1024.8023	34.9798	736620153	1.478	0	0.33188	7.41441	34.18258	-77.762	0
71358	4.712	19.8682	4.776323	1024.8027	34.9811	736620153	1.455	0	0.32807	7.4141	34.18258	-77.762	0
71359	4.713	19.8669	4.775798	1024.8006	34.9778	736620153	1.434	0	0.32731	7.41441	34.18258	-77.762	0
71360	4.701	19.8677	4.775896	1024.8004	34.978	736620153	1.469	0	0.33036	7.4143	34.18258	-77.762	0
71361	4.696	19.8695	4.776281	1024.8012	34.9796	736620154	1.469	0	0.34791	7.41398	34.18252	-77.76204	0
71362	4.695	19.8719	4.776486	1024.8003	34.9793	736620154	1.486	0	0.3418	7.41367	34.18256	-77.76202	0
71363	4.689	19.8721	4.776472	1024.8001	34.9791	736620154	1.459	0	0.34562	7.41366	34.18256	-77.76202	0
71364	4.684	19.8729	4.776565	1024.7999	34.9791	736620154	1.467	0	0.33799	7.41354	34.18256	-77.76202	0
71365	4.675	19.8739	4.776566	1024.7989	34.9783	736620154	1.455	0	0.33112	7.41344	34.18256	-77.76202	0
71366	4.671	19.8749	4.776789	1024.7994	34.9793	736620154	1.474	0	0.33417	7.41326	34.18256	-77.76202	0
71367	4.661	19.8762	4.776875	1024.7988	34.979	736620155	1.503	0	0.32807	7.4131	34.18252	-77.76206	0
71368	4.65	19.8796	4.777184	1024.7976	34.9786	736620155	1.48	0	0.32807	7.41265	34.18252	-77.76206	0
71369	4.639	19.8831	4.777678	1024.7975	34.9798	736620155	1.48	0	0.33417	7.41213	34.18252	-77.76204	0
71370	4.627	19.8854	4.777911	1024.7969	34.9798	736620155	1.457	0	0.33417	7.41181	34.18252	-77.76204	0
71371	4.62	19.8872	4.778027	1024.7959	34.9793	736620155	1.455	0	0.32654	7.41159	34.18252	-77.76204	0
71372	4.602	19.8915	4.77845	1024.7947	34.9792	736620155	1.425	0	0.33722	7.41101	34.18252	-77.76204	0
71373	4.585	19.8922	4.778935	1024.797	34.9826	736620155	1.446	0	0.32731	7.41077	34.18252	-77.76204	0
71374	4.582	19.8881	4.77784	1024.7938	34.977	736620155	1.507	0	0.32654	7.41157	34.18252	-77.76204	0
71375	4.569	19.8911	4.778381	1024.7944	34.9789	736620155	1.495	0	0.3357	7.41107	34.18252	-77.76204	0
71376	4.552	19.8953	4.779085	1024.795	34.9813	736620156	1.463	0	0.33341	7.41041	34.1825	-77.7621	0
71377	4.55	19.8916	4.778658	1024.7956	34.9808	736620156	1.476	0	0.33112	7.41092	34.18252	-77.76208	0
71378	4.542	19.8905	4.778223	1024.7939	34.9781	736620156	1.444	0	0.33265	7.41119	34.18252	-77.76208	0
71379	4.526	19.8917	4.778513	1024.7945	34.9795	736620156	1.431	0	0.32731	7.41097	34.18252	-77.76208	0
71380	4.519	19.8909	4.778444	1024.7948	34.9796	736620156	1.429	0	0.31968	7.41107	34.18252	-77.76208	0
71381	4.513	19.8919	4.778508	1024.7943	34.9793	736620156	1.463	0	0.3357	7.41095	34.18252	-77.76208	0
71382	4.497	19.8925	4.778676	1024.7947	34.9802	736620156	1.463	0	0.33188	7.41083	34.18252	-77.76208	0
71383	4.492	19.8909	4.778492	1024.795	34.98	736620156	1.448	0	0.32349	7.41105	34.18252	-77.76208	0
71384	4.494	19.8867	4.777945	1024.7953	34.979	736620157	1.478	0	0.32044	7.41166	34.18248	-77.76212	0
71385	4.48	19.8811	4.777353	1024.7966	34.9789	736620157	1.453	0	0.32654	7.41244	34.18248	-77.76212	0
71386	4.465	19.8811	4.777068	1024.7948	34.9766	736620157	1.446	0	0.33188	7.41254	34.1825	-77.7621	0
71387	4.452	19.8818	4.777745	1024.7983	34.9815	736620157	1.44	0	0.32425	7.41222	34.1825	-77.7621	0
71388	4.444	19.8799	4.777171	1024.7964	34.9784	736620157	1.555	0	0.33417	7.41262	34.1825	-77.7621	0
71389	4.43	19.878	4.777024	1024.7972	34.9788	736620157	1.537	0	0.33265	7.41287	34.1825	-77.7621	0
71390	4.423	19.8761	4.776893	1024.7979	34.9792	736620157	1.524	0	0.32197	7.41309	34.1825	-77.7621	0
71391	4.416	19.8731	4.776428	1024.7978	34.978	736620157	1.478	0	0.31968	7.41357	34.1825	-77.7621	0
71392	4.402	19.8716	4.776452	1024.7991	34.9794	736620157	1.455	0	0.32273	7.4137	34.1825	-77.7621	0
71393	4.395	19.8695	4.776137	1024.799	34.9785	736620158	1.463	0	0.32654	7.41403	34.18246	-77.76214	0
71394	4.39	19.8688	4.776089	1024.7993	34.9787	736620158	1.486	0	0.32731	7.41411	34.18248	-77.76212	0
71395	4.379	19.8698	4.776233	1024.7993	34.9791	736620158	1.455	0	0.32959	7.41396	34.18248	-77.76212	0
71396	4.372	19.87	4.776217	1024.799	34.9788	736620158	1.448	0	0.33188	7.41395	34.18248	-77.76212	0
71397	4.369	19.8715	4.776345	1024.7985	34.9786	736620158	1.461	0	0.32044	7.41375	34.18248	-77.76212	0
71398	4.364	19.8729	4.776658	1024.7992	34.98	736620158	1.482	0	0.32654	7.4135	34.18248	-77.76212	0
71399	4.362	19.8713	4.77624	1024.798	34.978	736620158	1.453	0	0.33875	7.41382	34.18248	-77.76212	0
71400	4.349	19.872	4.776374	1024.7981	34.9785	736620158	1.493	0	0.33875	7.41369	34.18248	-77.76212	0
71401	4.355	19.8743	4.776721	1024.7983	34.9794	736620159	1.474	0	0.32731	7.41334	34.18244	-77.76216	0
71402	4.35	19.8766	4.776903	1024.7973	34.979	736620159	1.501	0	0.32578	7.41304	34.18244	-77.76216	0
71403	4.348	19.8771	4.7771	1024.7981	34.9801	736620159	1.499	0	0.32349	7.41292	34.18246	-77.76214	0
71404	4.334	19.8757	4.776706	1024.7968	34.9781	736620159	1.505	0	0.32273	7.41321	34.18246	-77.76214	0
71405	4.316	19.8758	4.776771	1024.7971	34.9786	736620159	1.495	0	0.34867	7.41317	34.18246	-77.76214	0
71406	4.306	19.8756	4.776888	1024.7979	34.9797	736620159	1.472	0	0.32959	7.41315	34.18246	-77.76214	0
71407	4.312	19.874	4.776543	1024.7972	34.9782	736620159	1.486	0	0.32578	7.41343	34.18246	-77.76214	0
71408	4.296	19.8733	4.776415	1024.797	34.9777	736620160	1.516	0	0.32502	7.41355	34.18242	-77.76218	0
71409	4.292	19.8739	4.776559	1024.7973	34.9784	736620160	1.501	0	0.32349	7.41344	34.18244	-77.76216	0
71410	4.274	19.8753	4.776794	1024.7975	34.9792	736620160	1.488	0	0.3212	7.41321	34.18244	-77.76216	0
71411	4.27	19.8761	4.776775	1024.7966	34.9783	736620160	1.488	0	0.31281	7.41314	34.18244	-77.76216	0
71412	4.266	19.8774	4.777005	1024.7969	34.9792	736620160	1.467	0	0.32959	7.41293	34.18244	-77.76216	0
71413	4.259	19.8779	4.776999	1024.7964	34.9787	736620160	1.495	0	0.31968	7.41288	34.18244	-77.76216	0
71414	4.262	19.878	4.77704	1024.7966	34.979	736620160	1.49	0	0.32273	7.41286	34.18244	-77.76216	0
